id_historial,grd_id,tipo_registro,timestamp,direccion,valor,tipo_historico,tiempo_insercion
66811560,8,11,2021-09-25 04:40:00,5,281,1,2021-09-25 04:39:44
66811561,8,11,2021-09-25 04:40:00,6,74,1,2021-09-25 04:39:44
66811562,8,11,2021-09-25 04:40:00,7,0,1,2021-09-25 04:39:44
66811563,8,11,2021-09-25 04:40:00,8,0,1,2021-09-25 04:39:44
66811564,8,11,2021-09-25 04:50:00,1,107,1,2021-09-25 04:49:45
66811565,8,11,2021-09-25 04:50:00,2,9789,1,2021-09-25 04:49:45
66811566,8,11,2021-09-25 04:50:00,3,716,1,2021-09-25 04:49:45
66811567,8,11,2021-09-25 04:50:00,4,57,1,2021-09-25 04:49:45
66811568,8,11,2021-09-25 04:50:00,5,453,1,2021-09-25 04:49:45
66811569,8,11,2021-09-25 04:50:00,6,88,1,2021-09-25 04:49:45
66811570,8,11,2021-09-25 04:50:00,7,0,1,2021-09-25 04:49:45
66811571,8,11,2021-09-25 04:50:00,8,0,1,2021-09-25 04:49:45
66811572,8,11,2021-09-25 05:00:00,1,104,1,2021-09-25 04:59:45
66811573,8,11,2021-09-25 05:00:00,2,9788,1,2021-09-25 04:59:45
66811574,8,11,2021-09-25 05:00:00,3,724,1,2021-09-25 04:59:45
66811575,8,11,2021-09-25 05:00:00,4,57,1,2021-09-25 04:59:45
66811576,8,11,2021-09-25 05:00:00,5,211,1,2021-09-25 04:59:45
66811577,8,11,2021-09-25 05:00:00,6,71,1,2021-09-25 04:59:45
66811578,8,11,2021-09-25 05:00:00,7,0,1,2021-09-25 04:59:45
66811579,8,11,2021-09-25 05:00:00,8,0,1,2021-09-25 04:59:45
66811580,8,11,2021-09-25 05:10:00,1,103,1,2021-09-25 05:09:45
66811581,8,11,2021-09-25 05:10:00,2,9787,1,2021-09-25 05:09:45
66811582,8,11,2021-09-25 05:10:00,3,731,1,2021-09-25 05:09:45
66811583,8,11,2021-09-25 05:10:00,4,57,1,2021-09-25 05:09:45
66811584,8,11,2021-09-25 05:10:00,5,45,1,2021-09-25 05:09:45
66811585,8,11,2021-09-25 05:10:00,6,53,1,2021-09-25 05:09:45
66811586,8,11,2021-09-25 05:10:00,7,0,1,2021-09-25 05:09:45
66811587,8,11,2021-09-25 05:10:00,8,0,1,2021-09-25 05:09:45
66811588,8,11,2021-09-25 05:20:00,1,101,1,2021-09-25 05:19:45
66811589,8,11,2021-09-25 05:20:00,2,9785,1,2021-09-25 05:19:45
66811590,8,11,2021-09-25 05:20:00,3,742,1,2021-09-25 05:19:45
66811591,8,11,2021-09-25 05:20:00,4,57,1,2021-09-25 05:19:45
66811592,8,11,2021-09-25 05:20:00,5,283,1,2021-09-25 05:19:45
66811593,8,11,2021-09-25 05:20:00,6,63,1,2021-09-25 05:19:45
66811594,8,11,2021-09-25 05:20:00,7,0,1,2021-09-25 05:19:45
66811595,8,11,2021-09-25 05:20:00,8,0,1,2021-09-25 05:19:45
66811596,8,11,2021-09-25 05:30:00,1,103,1,2021-09-25 05:29:45
66811597,8,11,2021-09-25 05:30:00,2,9786,1,2021-09-25 05:29:45
66811598,8,11,2021-09-25 05:30:00,3,740,1,2021-09-25 05:29:45
66811599,8,11,2021-09-25 05:30:00,4,59,1,2021-09-25 05:29:45
66811600,8,11,2021-09-25 05:30:00,5,274,1,2021-09-25 05:29:45
66811601,8,11,2021-09-25 05:30:00,6,74,1,2021-09-25 05:29:45
66811602,8,11,2021-09-25 05:30:00,7,0,1,2021-09-25 05:29:45
66811603,8,11,2021-09-25 05:30:00,8,0,1,2021-09-25 05:29:45
66811604,8,11,2021-09-25 05:40:00,1,103,1,2021-09-25 05:39:45
66811605,8,11,2021-09-25 05:40:00,2,9786,1,2021-09-25 05:39:45
66811606,8,11,2021-09-25 05:40:00,3,742,1,2021-09-25 05:39:45
66811607,8,11,2021-09-25 05:40:00,4,59,1,2021-09-25 05:39:45
66811608,8,11,2021-09-25 05:40:00,5,227,1,2021-09-25 05:39:45
66811609,8,11,2021-09-25 05:40:00,6,74,1,2021-09-25 05:39:45
66811610,8,11,2021-09-25 05:40:00,7,0,1,2021-09-25 05:39:45
66811611,8,11,2021-09-25 05:40:00,8,0,1,2021-09-25 05:39:45
66811612,8,11,2021-09-25 05:50:00,1,103,1,2021-09-25 05:49:45
66811613,8,11,2021-09-25 05:50:00,2,9786,1,2021-09-25 05:49:45
66811614,8,11,2021-09-25 05:50:00,3,748,1,2021-09-25 05:49:45
66811615,8,11,2021-09-25 05:50:00,4,60,1,2021-09-25 05:49:45
66811616,8,11,2021-09-25 05:50:00,5,238,1,2021-09-25 05:49:45
66811617,8,11,2021-09-25 05:50:00,6,70,1,2021-09-25 05:49:45
66811618,8,11,2021-09-25 05:50:00,7,0,1,2021-09-25 05:49:45
66811619,8,11,2021-09-25 05:50:00,8,0,1,2021-09-25 05:49:45
66811620,8,11,2021-09-25 06:00:00,1,100,1,2021-09-25 05:59:45
66811621,8,11,2021-09-25 06:00:00,2,9786,1,2021-09-25 05:59:45
66811622,8,11,2021-09-25 06:00:00,3,757,1,2021-09-25 05:59:45
66811623,8,11,2021-09-25 06:00:00,4,59,1,2021-09-25 05:59:45
66811624,8,11,2021-09-25 06:00:00,5,175,1,2021-09-25 05:59:45
66811625,8,11,2021-09-25 06:00:00,6,60,1,2021-09-25 05:59:45
66811626,8,11,2021-09-25 06:00:00,7,0,1,2021-09-25 05:59:45
66811627,8,11,2021-09-25 06:00:00,8,0,1,2021-09-25 05:59:45
66811628,8,11,2021-09-25 06:10:00,1,95,1,2021-09-25 06:09:44
66811629,8,11,2021-09-25 06:10:00,2,9786,1,2021-09-25 06:09:44
66811630,8,11,2021-09-25 06:10:00,3,768,1,2021-09-25 06:09:44
66811631,8,11,2021-09-25 06:10:00,4,56,1,2021-09-25 06:09:44
66811632,8,11,2021-09-25 06:10:00,5,187,1,2021-09-25 06:09:44
66811633,8,11,2021-09-25 06:10:00,6,88,1,2021-09-25 06:09:44
66811634,8,11,2021-09-25 06:10:00,7,0,1,2021-09-25 06:09:44
66811635,8,11,2021-09-25 06:10:00,8,0,1,2021-09-25 06:09:44
66811636,8,11,2021-09-25 06:20:00,1,92,1,2021-09-25 06:19:44
66811637,8,11,2021-09-25 06:20:00,2,9786,1,2021-09-25 06:19:44
66811638,8,11,2021-09-25 06:20:00,3,779,1,2021-09-25 06:19:44
66811639,8,11,2021-09-25 06:20:00,4,56,1,2021-09-25 06:19:44
66811640,8,11,2021-09-25 06:20:00,5,325,1,2021-09-25 06:19:44
66811641,8,11,2021-09-25 06:20:00,6,92,1,2021-09-25 06:19:44
66811642,8,11,2021-09-25 06:20:00,7,0,1,2021-09-25 06:19:44
66811643,8,11,2021-09-25 06:20:00,8,0,1,2021-09-25 06:19:44
66811644,8,11,2021-09-25 06:30:00,1,90,1,2021-09-25 06:29:45
66811645,8,11,2021-09-25 06:30:00,2,9786,1,2021-09-25 06:29:45
66811646,8,11,2021-09-25 06:30:00,3,785,1,2021-09-25 06:29:45
66811647,8,11,2021-09-25 06:30:00,4,55,1,2021-09-25 06:29:45
66811648,8,11,2021-09-25 06:30:00,5,259,1,2021-09-25 06:29:45
66811649,8,11,2021-09-25 06:30:00,6,68,1,2021-09-25 06:29:45
66811650,8,11,2021-09-25 06:30:00,7,0,1,2021-09-25 06:29:45
66811651,8,11,2021-09-25 06:30:00,8,0,1,2021-09-25 06:29:45
66811652,8,11,2021-09-25 06:40:00,1,88,1,2021-09-25 06:39:44
66811653,8,11,2021-09-25 06:40:00,2,9787,1,2021-09-25 06:39:44
66811654,8,11,2021-09-25 06:40:00,3,795,1,2021-09-25 06:39:44
66811655,8,11,2021-09-25 06:40:00,4,54,1,2021-09-25 06:39:44
66811656,8,11,2021-09-25 06:40:00,5,286,1,2021-09-25 06:39:44
66811657,8,11,2021-09-25 06:40:00,6,72,1,2021-09-25 06:39:44
66811658,8,11,2021-09-25 06:40:00,7,0,1,2021-09-25 06:39:44
66811659,8,11,2021-09-25 06:40:00,8,0,1,2021-09-25 06:39:44
66811660,8,11,2021-09-25 06:50:00,1,87,1,2021-09-25 06:49:44
66811661,8,11,2021-09-25 06:50:00,2,9787,1,2021-09-25 06:49:44
66811662,8,11,2021-09-25 06:50:00,3,801,1,2021-09-25 06:49:44
66811663,8,11,2021-09-25 06:50:00,4,54,1,2021-09-25 06:49:44
66811664,8,11,2021-09-25 06:50:00,5,267,1,2021-09-25 06:49:44
66811665,8,11,2021-09-25 06:50:00,6,118,1,2021-09-25 06:49:44
66811666,8,11,2021-09-25 06:50:00,7,0,1,2021-09-25 06:49:44
66811667,8,11,2021-09-25 06:50:00,8,0,1,2021-09-25 06:49:44
66811668,8,11,2021-09-25 07:00:00,1,86,1,2021-09-25 06:59:44
66811669,8,11,2021-09-25 07:00:00,2,9787,1,2021-09-25 06:59:44
66811670,8,11,2021-09-25 07:00:00,3,809,1,2021-09-25 06:59:44
66811671,8,11,2021-09-25 07:00:00,4,55,1,2021-09-25 06:59:44
66811672,8,11,2021-09-25 07:00:00,5,157,1,2021-09-25 06:59:44
66811673,8,11,2021-09-25 07:00:00,6,71,1,2021-09-25 06:59:44
66811674,8,11,2021-09-25 07:00:00,7,0,1,2021-09-25 06:59:44
66811675,8,11,2021-09-25 07:00:00,8,0,1,2021-09-25 06:59:44
66811676,8,11,2021-09-25 07:10:00,1,86,1,2021-09-25 07:09:44
66811677,8,11,2021-09-25 07:10:00,2,9787,1,2021-09-25 07:09:44
66811678,8,11,2021-09-25 07:10:00,3,811,1,2021-09-25 07:09:44
66811679,8,11,2021-09-25 07:10:00,4,55,1,2021-09-25 07:09:44
66811680,8,11,2021-09-25 07:10:00,5,285,1,2021-09-25 07:09:44
66811681,8,11,2021-09-25 07:10:00,6,94,1,2021-09-25 07:09:44
66811682,8,11,2021-09-25 07:10:00,7,0,1,2021-09-25 07:09:44
66811683,8,11,2021-09-25 07:10:00,8,0,1,2021-09-25 07:09:44
66811684,8,11,2021-09-25 07:20:00,1,86,1,2021-09-25 07:19:44
66811685,8,11,2021-09-25 07:20:00,2,9787,1,2021-09-25 07:19:44
66811686,8,11,2021-09-25 07:20:00,3,813,1,2021-09-25 07:19:44
66811687,8,11,2021-09-25 07:20:00,4,56,1,2021-09-25 07:19:44
66811688,8,11,2021-09-25 07:20:00,5,162,1,2021-09-25 07:19:44
66811689,8,11,2021-09-25 07:20:00,6,99,1,2021-09-25 07:19:44
66811690,8,11,2021-09-25 07:20:00,7,0,1,2021-09-25 07:19:44
66811691,8,11,2021-09-25 07:20:00,8,0,1,2021-09-25 07:19:44
66811692,8,11,2021-09-25 07:10:00,5,285,1,2021-09-26 00:05:04
66811693,8,11,2021-09-25 07:10:00,6,94,1,2021-09-26 00:05:04
66811694,8,11,2021-09-25 07:10:00,7,0,1,2021-09-26 00:05:04
66811695,8,11,2021-09-25 07:10:00,8,0,1,2021-09-26 00:05:04
66811696,8,11,2021-09-25 08:00:00,1,102,1,2021-09-26 00:05:04
66811697,8,11,2021-09-25 08:00:00,2,9792,1,2021-09-26 00:05:04
66811698,8,11,2021-09-25 08:00:00,3,817,1,2021-09-26 00:05:04
66811699,8,11,2021-09-25 08:00:00,4,72,1,2021-09-26 00:05:04
66811700,8,11,2021-09-25 08:00:00,5,420,1,2021-09-26 00:05:04
66811701,8,11,2021-09-25 08:00:00,6,97,1,2021-09-26 00:05:04
66811702,8,11,2021-09-25 08:00:00,7,0,1,2021-09-26 00:05:04
66811703,8,11,2021-09-25 08:00:00,8,0,1,2021-09-26 00:05:04
66811704,8,11,2021-09-25 08:10:00,1,108,1,2021-09-26 00:05:04
66811705,8,11,2021-09-25 08:10:00,2,9791,1,2021-09-26 00:05:04
66811706,8,11,2021-09-25 08:10:00,3,790,1,2021-09-26 00:05:04
66811707,8,11,2021-09-25 08:10:00,4,73,1,2021-09-26 00:05:04
66811708,8,11,2021-09-25 08:10:00,5,210,1,2021-09-26 00:05:04
66811709,8,11,2021-09-25 08:10:00,6,157,1,2021-09-26 00:05:04
66811710,8,11,2021-09-25 08:10:00,7,0,1,2021-09-26 00:05:04
66811711,8,11,2021-09-25 08:10:00,8,0,1,2021-09-26 00:05:04
66811712,8,11,2021-09-25 08:20:00,1,115,1,2021-09-26 00:05:04
66811713,8,11,2021-09-25 08:20:00,2,9792,1,2021-09-26 00:05:04
66811714,8,11,2021-09-25 08:20:00,3,761,1,2021-09-26 00:05:04
66811715,8,11,2021-09-25 08:20:00,4,75,1,2021-09-26 00:05:04
66811716,8,11,2021-09-25 08:20:00,5,132,1,2021-09-26 00:05:04
66811717,8,11,2021-09-25 08:20:00,6,98,1,2021-09-26 00:05:04
66811718,8,11,2021-09-25 08:20:00,7,0,1,2021-09-26 00:05:04
66811719,8,11,2021-09-25 08:20:00,8,0,1,2021-09-26 00:05:04
66811720,8,11,2021-09-25 08:30:00,1,125,1,2021-09-26 00:05:04
66811721,8,11,2021-09-25 08:30:00,2,9791,1,2021-09-26 00:05:04
66811722,8,11,2021-09-25 08:30:00,3,729,1,2021-09-26 00:05:04
66811723,8,11,2021-09-25 08:30:00,4,78,1,2021-09-26 00:05:04
66811724,8,11,2021-09-25 08:30:00,5,191,1,2021-09-26 00:05:04
66811725,8,11,2021-09-25 08:30:00,6,99,1,2021-09-26 00:05:04
66811726,8,11,2021-09-25 08:30:00,7,0,1,2021-09-26 00:05:04
66811727,8,11,2021-09-25 08:30:00,8,0,1,2021-09-26 00:05:04
66811728,8,11,2021-09-25 08:40:00,1,136,1,2021-09-26 00:05:04
66811729,8,11,2021-09-25 08:40:00,2,9788,1,2021-09-26 00:05:04
66811730,8,11,2021-09-25 08:40:00,3,699,1,2021-09-26 00:05:04
66811731,8,11,2021-09-25 08:40:00,4,82,1,2021-09-26 00:05:04
66811732,8,11,2021-09-25 08:40:00,5,320,1,2021-09-26 00:05:04
66811733,8,11,2021-09-25 08:40:00,6,223,1,2021-09-26 00:05:04
66811734,8,11,2021-09-25 08:40:00,7,0,1,2021-09-26 00:05:04
66811735,8,11,2021-09-25 08:40:00,8,0,1,2021-09-26 00:05:04
66811736,8,11,2021-09-25 08:50:00,1,144,1,2021-09-26 00:05:04
66811737,8,11,2021-09-25 08:50:00,2,9789,1,2021-09-26 00:05:04
66811738,8,11,2021-09-25 08:50:00,3,671,1,2021-09-26 00:05:04
66811739,8,11,2021-09-25 08:50:00,4,84,1,2021-09-26 00:05:04
66811740,8,11,2021-09-25 08:50:00,5,319,1,2021-09-26 00:05:04
66811741,8,11,2021-09-25 08:50:00,6,141,1,2021-09-26 00:05:04
66811742,8,11,2021-09-25 08:50:00,7,0,1,2021-09-26 00:05:04
66811743,8,11,2021-09-25 08:50:00,8,0,1,2021-09-26 00:05:04
66811744,8,11,2021-09-25 09:00:00,1,149,1,2021-09-26 00:05:04
66811745,8,11,2021-09-25 09:00:00,2,9789,1,2021-09-26 00:05:04
66811746,8,11,2021-09-25 09:00:00,3,649,1,2021-09-26 00:05:04
66811747,8,11,2021-09-25 09:00:00,4,83,1,2021-09-26 00:05:04
66811748,8,11,2021-09-25 09:00:00,5,15,1,2021-09-26 00:05:04
66811749,8,11,2021-09-25 09:00:00,6,231,1,2021-09-26 00:05:04
66811750,8,11,2021-09-25 09:00:00,7,0,1,2021-09-26 00:05:04
66811751,8,11,2021-09-25 09:00:00,8,0,1,2021-09-26 00:05:04
66811752,8,11,2021-09-25 09:10:00,1,155,1,2021-09-26 00:05:04
66811753,8,11,2021-09-25 09:10:00,2,9789,1,2021-09-26 00:05:04
66811754,8,11,2021-09-25 09:10:00,3,633,1,2021-09-26 00:05:04
66811755,8,11,2021-09-25 09:10:00,4,85,1,2021-09-26 00:05:04
66811756,8,11,2021-09-25 09:10:00,5,115,1,2021-09-26 00:05:04
66811757,8,11,2021-09-25 09:10:00,6,162,1,2021-09-26 00:05:04
66811758,8,11,2021-09-25 09:10:00,7,0,1,2021-09-26 00:05:04
66811759,8,11,2021-09-25 09:10:00,8,0,1,2021-09-26 00:05:04
66811760,8,11,2021-09-25 09:20:00,1,161,1,2021-09-26 00:05:04
66811761,8,11,2021-09-25 09:20:00,2,9788,1,2021-09-26 00:05:04
66811762,8,11,2021-09-25 09:20:00,3,615,1,2021-09-26 00:05:04
66811763,8,11,2021-09-25 09:20:00,4,87,1,2021-09-26 00:05:04
66811764,8,11,2021-09-25 09:20:00,5,131,1,2021-09-26 00:05:04
66811765,8,11,2021-09-25 09:20:00,6,237,1,2021-09-26 00:05:04
66811766,8,11,2021-09-25 09:20:00,7,0,1,2021-09-26 00:05:04
66811767,8,11,2021-09-25 09:20:00,8,0,1,2021-09-26 00:05:04
66811768,8,11,2021-09-25 09:30:00,1,165,1,2021-09-26 00:05:04
66811769,8,11,2021-09-25 09:30:00,2,9785,1,2021-09-26 00:05:04
66811770,8,11,2021-09-25 09:30:00,3,599,1,2021-09-26 00:05:04
66811771,8,11,2021-09-25 09:30:00,4,87,1,2021-09-26 00:05:04
66811772,8,11,2021-09-25 09:30:00,5,93,1,2021-09-26 00:05:04
66811773,8,11,2021-09-25 09:30:00,6,227,1,2021-09-26 00:05:04
66811774,8,11,2021-09-25 09:30:00,7,0,1,2021-09-26 00:05:04
66811775,8,11,2021-09-25 09:30:00,8,0,1,2021-09-26 00:05:04
66811776,8,11,2021-09-25 09:40:00,1,168,1,2021-09-26 00:05:04
66811777,8,11,2021-09-25 09:40:00,2,9784,1,2021-09-26 00:05:04
66811778,8,11,2021-09-25 09:40:00,3,587,1,2021-09-26 00:05:04
66811779,8,11,2021-09-25 09:40:00,4,87,1,2021-09-26 00:05:04
66811780,8,11,2021-09-25 09:40:00,5,318,1,2021-09-26 00:05:04
66811781,8,11,2021-09-25 09:40:00,6,270,1,2021-09-26 00:05:04
66811782,8,11,2021-09-25 09:40:00,7,0,1,2021-09-26 00:05:04
66811783,8,11,2021-09-25 09:40:00,8,0,1,2021-09-26 00:05:04
66811784,8,11,2021-09-25 09:50:00,1,173,1,2021-09-26 00:05:04
66811785,8,11,2021-09-25 09:50:00,2,9782,1,2021-09-26 00:05:04
66811786,8,11,2021-09-25 09:50:00,3,570,1,2021-09-26 00:05:04
66811787,8,11,2021-09-25 09:50:00,4,87,1,2021-09-26 00:05:04
66811788,8,11,2021-09-25 09:50:00,5,369,1,2021-09-26 00:05:04
66811789,8,11,2021-09-25 09:50:00,6,276,1,2021-09-26 00:05:04
66811790,8,11,2021-09-25 09:50:00,7,0,1,2021-09-26 00:05:04
66811791,8,11,2021-09-25 09:50:00,8,0,1,2021-09-26 00:05:04
66811792,8,11,2021-09-25 10:00:00,1,177,1,2021-09-26 00:05:04
66811793,8,11,2021-09-25 10:00:00,2,9782,1,2021-09-26 00:05:04
66811794,8,11,2021-09-25 10:00:00,3,561,1,2021-09-26 00:05:04
66811795,8,11,2021-09-25 10:00:00,4,88,1,2021-09-26 00:05:04
66811796,8,11,2021-09-25 10:00:00,5,121,1,2021-09-26 00:05:04
66811797,8,11,2021-09-25 10:00:00,6,334,1,2021-09-26 00:05:04
66811798,8,11,2021-09-25 10:00:00,7,0,1,2021-09-26 00:05:04
66811799,8,11,2021-09-25 10:00:00,8,0,1,2021-09-26 00:05:04
66811800,8,11,2021-09-25 10:10:00,1,181,1,2021-09-26 00:05:04
66811801,8,11,2021-09-25 10:10:00,2,9779,1,2021-09-26 00:05:04
66811802,8,11,2021-09-25 10:10:00,3,548,1,2021-09-26 00:05:04
66811803,8,11,2021-09-25 10:10:00,4,89,1,2021-09-26 00:05:04
66811804,8,11,2021-09-25 10:10:00,5,128,1,2021-09-26 00:05:04
66811805,8,11,2021-09-25 10:10:00,6,245,1,2021-09-26 00:05:04
66811806,8,11,2021-09-25 10:10:00,7,0,1,2021-09-26 00:05:04
66811807,8,11,2021-09-25 10:10:00,8,0,1,2021-09-26 00:05:04
66811808,8,11,2021-09-25 10:20:00,1,187,1,2021-09-26 00:05:04
66811809,8,11,2021-09-25 10:20:00,2,9778,1,2021-09-26 00:05:04
66811810,8,11,2021-09-25 10:20:00,3,537,1,2021-09-26 00:05:04
66811811,8,11,2021-09-25 10:20:00,4,91,1,2021-09-26 00:05:04
66811812,8,11,2021-09-25 10:20:00,5,264,1,2021-09-26 00:05:04
66811813,8,11,2021-09-25 10:20:00,6,216,1,2021-09-26 00:05:04
66811814,8,11,2021-09-25 10:20:00,7,0,1,2021-09-26 00:05:04
66811815,8,11,2021-09-25 10:20:00,8,0,1,2021-09-26 00:05:04
66811816,8,11,2021-09-25 10:30:00,1,189,1,2021-09-26 00:05:04
66811817,8,11,2021-09-25 10:30:00,2,9775,1,2021-09-26 00:05:04
66811818,8,11,2021-09-25 10:30:00,3,525,1,2021-09-26 00:05:04
66811819,8,11,2021-09-25 10:30:00,4,90,1,2021-09-26 00:05:04
66811820,8,11,2021-09-25 10:30:00,5,315,1,2021-09-26 00:05:04
66811821,8,11,2021-09-25 10:30:00,6,384,1,2021-09-26 00:05:04
66811822,8,11,2021-09-25 10:30:00,7,0,1,2021-09-26 00:05:04
66811823,8,11,2021-09-25 10:30:00,8,0,1,2021-09-26 00:05:04
66811824,8,11,2021-09-25 10:40:00,1,194,1,2021-09-26 00:05:04
66811825,8,11,2021-09-25 10:40:00,2,9776,1,2021-09-26 00:05:04
66811826,8,11,2021-09-25 10:40:00,3,514,1,2021-09-26 00:05:04
66811827,8,11,2021-09-25 10:40:00,4,91,1,2021-09-26 00:05:04
66811828,8,11,2021-09-25 10:40:00,5,121,1,2021-09-26 00:05:04
66811829,8,11,2021-09-25 10:40:00,6,246,1,2021-09-26 00:05:04
66811830,8,11,2021-09-25 10:40:00,7,0,1,2021-09-26 00:05:04
66811831,8,11,2021-09-25 10:40:00,8,0,1,2021-09-26 00:05:04
66811832,8,11,2021-09-25 10:50:00,1,191,1,2021-09-26 00:05:04
66811833,8,11,2021-09-25 10:50:00,2,9773,1,2021-09-26 00:05:04
66811834,8,11,2021-09-25 10:50:00,3,516,1,2021-09-26 00:05:04
66811835,8,11,2021-09-25 10:50:00,4,89,1,2021-09-26 00:05:04
66811836,8,11,2021-09-25 10:50:00,5,309,1,2021-09-26 00:05:04
66811837,8,11,2021-09-25 10:50:00,6,337,1,2021-09-26 00:05:04
66811838,8,11,2021-09-25 10:50:00,7,0,1,2021-09-26 00:05:04
66811839,8,11,2021-09-25 10:50:00,8,0,1,2021-09-26 00:05:04
66811840,8,11,2021-09-25 11:00:00,1,197,1,2021-09-26 00:05:04
66811841,8,11,2021-09-25 11:00:00,2,9774,1,2021-09-26 00:05:04
66811842,8,11,2021-09-25 11:00:00,3,504,1,2021-09-26 00:05:04
66811843,8,11,2021-09-25 11:00:00,4,91,1,2021-09-26 00:05:04
66811844,8,11,2021-09-25 11:00:00,5,324,1,2021-09-26 00:05:04
66811845,8,11,2021-09-25 11:00:00,6,218,1,2021-09-26 00:05:04
66811846,8,11,2021-09-25 11:00:00,7,0,1,2021-09-26 00:05:04
66811847,8,11,2021-09-25 11:00:00,8,0,1,2021-09-26 00:05:04
66811848,8,11,2021-09-25 11:10:00,1,200,1,2021-09-26 00:05:04
66811849,8,11,2021-09-25 11:10:00,2,9773,1,2021-09-26 00:05:04
66811850,8,11,2021-09-25 11:10:00,3,492,1,2021-09-26 00:05:04
66811851,8,11,2021-09-25 11:10:00,4,90,1,2021-09-26 00:05:04
66811852,8,11,2021-09-25 11:10:00,5,357,1,2021-09-26 00:05:04
66811853,8,11,2021-09-25 11:10:00,6,406,1,2021-09-26 00:05:04
66811854,8,11,2021-09-25 11:10:00,7,0,1,2021-09-26 00:05:04
66811855,8,11,2021-09-25 11:10:00,8,0,1,2021-09-26 00:05:04
66811856,8,11,2021-09-25 11:20:00,1,202,1,2021-09-26 00:05:04
66811857,8,11,2021-09-25 11:20:00,2,9773,1,2021-09-26 00:05:04
66811858,8,11,2021-09-25 11:20:00,3,488,1,2021-09-26 00:05:04
66811859,8,11,2021-09-25 11:20:00,4,91,1,2021-09-26 00:05:04
66811860,8,11,2021-09-25 11:20:00,5,210,1,2021-09-26 00:05:04
66811861,8,11,2021-09-25 11:20:00,6,287,1,2021-09-26 00:05:04
66811862,8,11,2021-09-25 11:20:00,7,0,1,2021-09-26 00:05:04
66811863,8,11,2021-09-25 11:20:00,8,0,1,2021-09-26 00:05:04
66811864,8,11,2021-09-25 11:30:00,1,201,1,2021-09-26 00:05:04
66811865,8,11,2021-09-25 11:30:00,2,9769,1,2021-09-26 00:05:04
66811866,8,11,2021-09-25 11:30:00,3,485,1,2021-09-26 00:05:04
66811867,8,11,2021-09-25 11:30:00,4,89,1,2021-09-26 00:05:04
66811868,8,11,2021-09-25 11:30:00,5,3532,1,2021-09-26 00:05:04
66811869,8,11,2021-09-25 11:30:00,6,323,1,2021-09-26 00:05:04
66811870,8,11,2021-09-25 11:30:00,7,0,1,2021-09-26 00:05:04
66811871,8,11,2021-09-25 11:30:00,8,0,1,2021-09-26 00:05:04
66811872,8,11,2021-09-25 11:40:00,1,210,1,2021-09-26 00:05:04
66811873,8,11,2021-09-25 11:40:00,2,9768,1,2021-09-26 00:05:04
66811874,8,11,2021-09-25 11:40:00,3,468,1,2021-09-26 00:05:04
66811875,8,11,2021-09-25 11:40:00,4,92,1,2021-09-26 00:05:04
66811876,8,11,2021-09-25 11:40:00,5,55,1,2021-09-26 00:05:04
66811877,8,11,2021-09-25 11:40:00,6,235,1,2021-09-26 00:05:04
66811878,8,11,2021-09-25 11:40:00,7,0,1,2021-09-26 00:05:04
66811879,8,11,2021-09-25 11:40:00,8,0,1,2021-09-26 00:05:04
66811880,8,11,2021-09-25 11:50:00,1,213,1,2021-09-26 00:05:04
66811881,8,11,2021-09-25 11:50:00,2,9766,1,2021-09-26 00:05:04
66811882,8,11,2021-09-25 11:50:00,3,461,1,2021-09-26 00:05:04
66811883,8,11,2021-09-25 11:50:00,4,92,1,2021-09-26 00:05:04
66811884,8,11,2021-09-25 11:50:00,5,87,1,2021-09-26 00:05:04
66811885,8,11,2021-09-25 11:50:00,6,376,1,2021-09-26 00:05:04
66811886,8,11,2021-09-25 11:50:00,7,0,1,2021-09-26 00:05:04
66811887,8,11,2021-09-25 11:50:00,8,0,1,2021-09-26 00:05:04
66811888,8,11,2021-09-25 12:00:00,1,217,1,2021-09-26 00:05:04
66811889,8,11,2021-09-25 12:00:00,2,9764,1,2021-09-26 00:05:04
66811890,8,11,2021-09-25 12:00:00,3,451,1,2021-09-26 00:05:04
66811891,8,11,2021-09-25 12:00:00,4,93,1,2021-09-26 00:05:04
66811892,8,11,2021-09-25 12:00:00,5,276,1,2021-09-26 00:05:04
66811893,8,11,2021-09-25 12:00:00,6,349,1,2021-09-26 00:05:04
66811894,8,11,2021-09-25 12:00:00,7,0,1,2021-09-26 00:05:04
66811895,8,11,2021-09-25 12:00:00,8,0,1,2021-09-26 00:05:04
66811896,8,11,2021-09-25 12:10:00,1,218,1,2021-09-26 00:05:04
66811897,8,11,2021-09-25 12:10:00,2,9763,1,2021-09-26 00:05:04
66811898,8,11,2021-09-25 12:10:00,3,438,1,2021-09-26 00:05:04
66811899,8,11,2021-09-25 12:10:00,4,89,1,2021-09-26 00:05:04
66811900,8,11,2021-09-25 12:10:00,5,70,1,2021-09-26 00:05:04
66811901,8,11,2021-09-25 12:10:00,6,302,1,2021-09-26 00:05:04
66811902,8,11,2021-09-25 12:10:00,7,0,1,2021-09-26 00:05:04
66811903,8,11,2021-09-25 12:10:00,8,0,1,2021-09-26 00:05:04
66811904,8,11,2021-09-25 12:20:00,1,218,1,2021-09-26 00:05:04
66811905,8,11,2021-09-25 12:20:00,2,9762,1,2021-09-26 00:05:04
66811906,8,11,2021-09-25 12:20:00,3,445,1,2021-09-26 00:05:04
